Wall time,Step,Value
1653146751.416756,1831,0.05019061267375946
1653146784.139601,1837,0.1645350456237793
1653146797.840222,1841,0.03290907293558121
1653146798.554347,1842,0.06573641300201416
1653146815.392505,1845,0.062292225658893585
1653146880.768951,1850,0.06596704572439194
1653146900.571746,1854,0.049239542335271835
1653146910.566574,1856,0.044696591794490814
1653146913.512321,1858,0.20937663316726685
1653146920.512446,1859,0.07152722030878067
1653146933.582477,1860,0.06740974634885788
1653146946.667626,1867,0.019871454685926437
1653146953.865247,1869,0.06533806771039963
1653146961.746688,1870,0.0699830949306488
1653147002.135426,1876,0.06646455079317093
1653147008.133295,1877,0.06559474021196365
1653147008.847541,1878,0.03136229142546654
1653147011.797614,1880,0.11740626394748688
1653147026.629255,1882,0.06205608323216438
1653147113.287077,1894,0.08613653481006622
1653147140.790919,1903,0.06994759291410446
1653147148.486576,1907,0.02366526424884796
1653147193.051619,1912,0.07973428070545197
1653147196.18321,1913,0.08161478489637375
1653147211.203874,1918,0.07252123951911926
1653147214.250363,1919,0.0804085060954094
1653147222.718367,1920,0.06794734299182892
1653147233.857987,1924,0.06771259754896164
1653147273.124658,1925,0.07747796177864075
1653147285.74998,1931,0.06835330277681351
1653147292.565139,1935,0.07009797543287277
1653147300.482729,1936,0.0700380951166153
1653147304.540674,1937,0.06665989011526108
1653147311.223888,1939,0.06631006300449371
1653147315.656438,1940,0.07291105389595032
1653147330.697496,1945,0.06422454863786697
1653147357.55213,1948,0.06901390105485916
1653147373.00736,1950,0.2932080030441284
1653147385.996232,1953,0.07094057649374008
1653147401.82699,1956,0.0736817792057991
1653147413.744037,1959,0.10355082154273987
1653147425.501676,1961,0.07242590934038162
1653147454.050784,1967,0.13214266300201416
1653147464.177546,1968,0.06892085075378418
1653147465.633252,1970,0.0686957836151123
1653147472.195977,1972,0.07224688678979874
1653147499.973132,1981,0.06392213702201843
1653147500.695399,1982,0.08155549317598343
1653147502.921999,1983,0.0433848612010479
1653147512.272197,1984,0.07219871878623962
1653147566.109114,1998,0.020111246034502983
1653147574.315252,2002,0.06405416876077652
1653147654.175651,2006,0.03552418574690819
1653147656.527116,2007,0.016732558608055115
1653147662.090265,2010,0.037853360176086426
1653147664.355663,2011,0.052093230187892914
1653147674.615985,2014,0.06082012131810188
1653147684.55008,2016,0.07578781247138977
1653147685.99143,2018,0.02716296724975109
1653147720.181829,2023,0.1253284215927124
1653147729.472184,2026,0.06502916663885117
1653147758.564663,2028,0.06882556527853012
