Wall time,Step,Value
1653148874.093945,2321,6.789505481719971
1653148879.376978,2323,6.669048309326172
1653148890.9135,2325,7.026449203491211
1653148894.609038,2328,6.661502361297607
1653148964.270988,2333,6.97698974609375
1653148970.212277,2335,6.998295783996582
1653148973.029974,2336,7.004952907562256
1653148976.78052,2337,6.871511936187744
1653148980.227415,2338,6.679641246795654
1653149014.97609,2346,5.777762413024902
1653149046.161982,2355,6.491468906402588
1653149081.04079,2360,7.076482772827148
1653149115.462221,2368,8.210227966308594
1653149121.068375,2369,8.572342872619629
1653149140.840325,2372,9.097691535949707
1653149160.088224,2376,9.376023292541504
1653149183.701864,2379,10.175110816955566
1653149196.630586,2383,10.431305885314941
1653149207.763426,2386,10.699906349182129
1653149238.473276,2389,11.341926574707031
1653149242.752788,2390,11.452075958251953
1653149246.770914,2391,11.549092292785645
1653149248.229989,2393,11.549092292785645
1653149273.71999,2401,11.804533958435059
1653149276.669604,2403,11.738533973693848
1653149289.184234,2405,12.280335426330566
1653149297.138956,2407,12.472976684570312
1653149400.575925,2412,13.06393051147461
1653149449.044303,2417,12.637421607971191
1653149475.347462,2425,12.160370826721191
1653149478.955724,2426,12.169042587280273
1653149483.059052,2427,12.183786392211914
1653149497.451523,2431,11.65689754486084
1653149508.198258,2434,11.766233444213867
1653149516.146502,2437,11.859675407409668
1653149533.301311,2445,11.041722297668457
1653149540.790793,2447,11.100818634033203
1653149546.266996,2451,10.894756317138672
1653149548.768589,2452,10.945950508117676
1653149554.216943,2453,11.133097648620605
1653149558.920146,2454,10.492780685424805
1653149571.392673,2456,10.130456924438477
1653149579.878795,2458,10.160646438598633
1653149583.59509,2461,9.414793014526367
1653149608.629277,2467,8.096099853515625
1653149615.437684,2469,7.731078147888184
1653149645.572215,2476,6.945776462554932
1653149654.082662,2480,5.9325175285339355
1653149670.738244,2482,6.127429008483887
1653149678.468971,2486,5.938943386077881
1653149681.918339,2487,5.53564977645874
1653149684.948774,2489,5.065557956695557
1653149691.446241,2492,4.830634117126465
1653149699.85489,2494,4.988077640533447
1653149711.901605,2497,4.5141425132751465
1653149717.340389,2499,4.565855503082275
1653149721.049718,2502,4.254847526550293
1653149724.86569,2503,4.292684078216553
1653149727.944959,2504,3.835134983062744
1653149762.478265,2514,3.4030401706695557
1653149765.924493,2515,3.480250358581543
1653149767.394782,2517,3.4796111583709717
1653149769.629076,2518,3.4783577919006348
1653149774.745111,2519,3.5634894371032715
1653149777.275111,2520,3.6153206825256348
1653149780.979756,2523,3.6039485931396484
1653149784.973617,2524,3.71913743019104
1653149786.4443,2526,3.704136610031128
1653149800.553843,2529,4.051815986633301
1653149820.230331,2531,4.220762252807617
1653149827.12036,2533,4.244650840759277
1653149836.900727,2535,4.1923298835754395
1653149854.127917,2544,4.181281566619873
1653149866.763161,2548,4.295773029327393
1653149869.718102,2550,4.295773029327393
1653149884.514669,2552,4.716397285461426
1653149897.257613,2554,4.672561168670654
1653149905.501888,2556,4.423537731170654
1653149908.900554,2557,4.384166717529297
1653149920.260136,2560,4.272428512573242
1653149933.770666,2566,4.030001163482666
1653149937.01093,2567,4.04702615737915
1653149944.870774,2571,3.921330690383911
1653149948.067709,2574,3.9340691566467285
1653149958.999856,2577,3.703761577606201
1653149960.478126,2579,3.703761577606201
1653149962.72877,2580,3.614126682281494
1653149983.018356,2584,3.344599485397339
1653149996.815587,2588,3.475914478302002
1653150000.526747,2591,3.475914478302002
1653150007.325299,2592,3.528812885284424
1653150013.007666,2593,3.563202142715454
1653150019.043508,2594,3.567676067352295
1653150040.911196,2597,3.613896369934082
1653150050.141865,2601,3.680755615234375
1653150077.968972,2607,4.0247883796691895
1653150078.713281,2608,4.0247883796691895
1653150087.356734,2611,4.039806365966797
1653150093.657028,2616,3.447178840637207
1653150101.057468,2619,3.416783332824707
1653150105.378368,2620,3.417153835296631
1653150108.189378,2622,3.4345171451568604
1653150111.169647,2624,3.311438798904419
1653150114.667398,2626,3.368370532989502
1653150115.399265,2627,3.368370532989502
1653150127.231941,2630,2.9626431465148926
1653150129.512995,2631,2.9700050354003906
1653150131.020196,2633,2.9188520908355713
1653150141.529552,2636,2.8773393630981445
1653150142.268443,2637,2.8773393630981445
1653150145.249822,2639,2.8773393630981445
1653150160.181829,2645,2.8857622146606445
1653150164.018614,2648,2.70145845413208
1653150179.239582,2651,2.5281383991241455
1653150237.123599,2652,2.534271001815796
1653150252.263602,2656,2.1884942054748535
1653150268.090585,2662,2.238187789916992
1653150304.762364,2675,2.74704909324646
1653150316.697173,2679,2.864629030227661
1653150323.658767,2681,3.0556366443634033
1653150345.486865,2686,3.4509191513061523
1653150349.168758,2689,3.2505548000335693
1653150365.399866,2691,3.924412488937378
1653150375.823026,2695,3.861118793487549
1653150403.809167,2700,4.648128032684326
1653150431.331811,2704,4.972967624664307
1653150457.06768,2708,5.650094032287598
1653150472.72614,2711,6.061904430389404
1653150497.345698,2720,6.739016532897949
1653150537.317534,2726,7.398914337158203
1653150575.510186,2736,8.260123252868652
1653150576.233693,2737,8.260123252868652
1653150576.956556,2738,8.260123252868652
1653150592.957044,2741,8.820978164672852
1653150596.832651,2742,8.968124389648438
1653150617.101535,2747,9.144518852233887
1653150620.065319,2749,9.089741706848145
1653150640.971674,2753,9.416383743286133
1653150645.698755,2754,9.492853164672852
1653150649.693173,2755,9.559608459472656
1653150654.604955,2756,9.787611961364746
1653150655.357852,2757,9.758320808410645
1653150656.082695,2758,9.678019523620605
1653150658.305883,2759,9.678019523620605
1653150703.256549,2767,10.81447982788086
1653150797.433934,2770,10.937438011169434
1653150837.44153,2776,10.630273818969727
1653150887.418269,2790,8.919806480407715
1653150889.664901,2791,8.886963844299316
1653150893.13302,2792,8.916600227355957
1653150908.264756,2799,8.213943481445312
1653150923.215656,2804,7.224287986755371
1653150933.100698,2807,6.542685508728027
1653150939.626642,2809,6.470681667327881
1653150943.718181,2810,5.981122016906738
1653150947.138634,2811,5.964616298675537
1653150951.256197,2812,5.739448070526123
1653150970.058782,2816,5.7358856201171875
1653150999.824066,2824,5.157736778259277
1653151003.434053,2825,5.041490077972412
1653151016.610206,2828,4.6541361808776855
1653151027.927182,2830,4.480227470397949
1653151031.216674,2831,4.489141941070557
1653151034.308489,2833,4.513288497924805
1653151068.813383,2845,3.2577733993530273
1653151075.396936,2847,3.2836220264434814
1653151081.525476,2850,3.2107176780700684
1653151087.343748,2852,2.8379032611846924
1653151107.25612,2857,2.526223659515381
1653151116.783854,2860,2.441154956817627
1653151127.941607,2863,1.7020037174224854
1653151159.599683,2872,1.3278999328613281
1653151165.045325,2873,1.383459210395813
1653151179.130646,2876,1.5054835081100464
1653151183.834015,2879,1.5494385957717896
1653151189.629732,2881,1.6203404664993286
1653151190.365424,2882,1.6071124076843262
1653151200.777718,2888,1.596441388130188
1653151205.880261,2891,1.6995625495910645
1653151208.123522,2892,1.641778588294983
1653151223.105817,2897,1.7922160625457764
1653151231.930914,2899,1.8792015314102173
1653151239.720151,2901,1.9948703050613403
1653151252.272969,2904,2.081425428390503
1653151257.799509,2905,2.1655821800231934
1653151261.341848,2906,2.1605465412139893
1653151279.831465,2913,2.1614937782287598
1653151296.799444,2918,2.157881498336792
1653151299.79362,2920,2.1177492141723633
1653151303.388725,2921,2.0939767360687256
1653151307.631322,2922,2.1554501056671143
1653151314.256071,2926,2.1402719020843506
1653151318.465066,2927,2.2187483310699463
1653151337.64304,2933,2.4090428352355957
1653151345.074626,2937,2.481248617172241
1653151348.749819,2940,2.371131420135498
1653151352.047488,2941,2.485258102416992
1653151353.495133,2943,2.4665920734405518
1653151384.650819,2950,2.7389676570892334
1653151386.88053,2951,2.7389676570892334
1653151421.443568,2956,3.679436445236206
1653151484.785282,2968,5.4117021560668945
1653151507.575722,2973,5.963375091552734
1653151516.805904,2975,6.036962032318115
1653151519.826342,2976,6.05306339263916
1653151535.861291,2979,6.549270153045654
1653151540.626521,2980,6.601120471954346
1653151622.375542,2989,7.065653324127197
1653151635.317308,2995,6.8987298011779785
1653151640.734356,2999,6.800055503845215
1653151646.006214,3000,6.864065170288086
1653151661.1679,3004,7.299532413482666
1653151673.214653,3006,7.790378570556641
1653151678.393363,3008,7.802915096282959
1653151679.831616,3010,7.776381492614746
1653151685.006265,3012,7.9196929931640625
1653151699.818189,3015,8.398743629455566
1653151700.536442,3016,8.360147476196289
1653151701.253807,3017,8.336907386779785
1653151723.487728,3020,8.983758926391602
1653151726.801141,3021,8.983041763305664
1653151730.101779,3022,8.926549911499023
1653151733.431952,3023,8.895419120788574
1653151745.654072,3026,9.792874336242676
1653151747.878971,3027,9.656304359436035
1653151760.094572,3028,10.472955703735352
1653151782.006286,3031,11.496078491210938
1653151795.309903,3032,11.701862335205078
1653151802.914445,3034,11.811691284179688
1653151803.632293,3035,11.811691284179688
1653151821.341987,3039,12.461206436157227
1653151828.929899,3041,12.593635559082031
1653151829.653646,3042,12.593635559082031
1653151830.372047,3043,12.593635559082031
1653151837.945765,3047,12.54604721069336
1653151851.442159,3049,13.079270362854004
1653151878.209776,3051,14.153962135314941
1653151894.676501,3054,14.277252197265625
1653151921.805916,3063,13.719802856445312
1653151940.320818,3066,14.143218040466309
1653152067.092072,3068,13.700151443481445
1653152074.466835,3070,13.636216163635254
1653152082.240444,3072,13.11323356628418
1653152090.969049,3074,13.066645622253418
1653152104.013668,3077,13.10245418548584
1653152111.544883,3079,12.747509002685547
1653152120.873826,3083,12.77318000793457
1653152138.836242,3087,13.226666450500488
1653152144.379433,3089,13.075797080993652
1653152149.35109,3092,13.028242111206055
1653152159.636908,3096,13.274348258972168
1653152176.606032,3100,13.7652006149292
1653152187.816416,3103,13.295186996459961
